Date,Hour,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10
2020-07-10,0,27.181337299434745,14.076971569583208,22.55230331717328,11.058908419048986,22.645145126855454,19.286160339824935,25.70743925894749,22.530091491629896,21.128694622139065,15.315282454824205
2020-07-10,1,25.643397028076237,19.348660173909654,23.421298974410856,19.836667479072965,22.0119897478708,11.717197825900419,21.091649087150444,15.673404757216252,22.12379038475848,16.582484412271384
2020-07-10,2,16.479002906970063,12.686922656172168,15.059648795966073,16.695418619273052,15.51001009518682,7.914045545640821,13.977497279428707,10.875457217822733,12.98103654764618,5.8166157751642205
2020-07-10,3,0.0,0.0,0.0,0.0,3.6079889310540154,0.0,1.8697568196009215,5.037490765962187,0.0,0.0
2020-07-10,4,14.44451375075202,16.653882270002164,15.664009915749755,19.67272840278292,16.609165963730604,15.224279410707158,18.860127055213194,9.368665570156004,13.389539666159315,27.499199095724887
2020-07-10,5,20.82428851576824,23.772842729506664,20.18728568562254,17.977228898034696,12.040929932877852,13.480703151802224,16.70976519475689,13.260229057062228,26.053346718121844,22.395513871448546
2020-07-10,6,0.0,0.0,0.0,0.0,0.3987099733650824,4.378738680723874,0.0,0.8790479938077516,5.381640444290554,0.0
2020-07-10,7,14.6897209618324,11.07760881470238,0.0,0.0,2.499736229570432,0.0,0.0,0.0,0.779526463635659,10.154402582070025
2020-07-10,8,15.2792023603756,13.954770327938572,14.560916499218907,19.915004592238308,19.227977780635936,15.406141963852509,18.759650577571364,18.451581243192205,20.597229848505904,12.646986052519676
2020-07-10,9,22.362913128335332,23.71821868110089,17.602294316342796,20.66485363169103,6.079622290391278,18.931217323444933,17.0036863105482,19.306231589443286,20.352604852815535,19.584892667878776
2020-07-10,10,24.12134714035294,19.547589782749977,28.787464192675245,29.380424809111766,16.34826726323304,25.63296512436977,26.603265890068894,22.713148673402447,15.863285848300173,28.838811249090703
2020-07-10,11,23.092083730189486,24.24276230301612,26.64093839569693,15.359939274546356,19.898410840182283,20.038125099652586,20.6688308356868,19.104508478751534,23.04186439063591,27.061320571526075
2020-07-10,12,18.638812510675496,26.08530868778107,20.62158933274828,26.068044796228623,28.14671560682761,21.666413384200823,18.176054790806,10.189765542645143,21.950738343323376,23.53430826398407
2020-07-10,13,17.085272601753253,25.206932642913426,18.453389090328336,23.83813877119926,25.967783011762087,16.789250987564238,23.287716529363085,25.67867650094552,19.7987574013894,18.15174027342135
2020-07-10,14,28.043239736416712,28.405904863126807,29.592219161182086,24.10323192693192,31.646889627857806,29.821399900825465,24.50379681945916,19.364903043855765,28.864101003869123,27.841998826002634
2020-07-10,15,31.373520759928468,35.600112606893354,30.583126734519464,25.728462783711134,22.816852776093064,31.00540044131053,17.464258327458587,30.81812977835008,20.273941765479535,22.405868184856335
2020-07-10,16,33.508921189469525,28.23382923174704,33.31856785928041,30.232209930105228,27.362406008856528,26.630246787391567,22.763833955132085,23.56067484413586,25.173244360031475,35.564578921307664
2020-07-10,17,19.782649668785048,22.233950957712032,27.85764976751724,17.933164368367144,28.019953124575103,20.991240711726142,31.681407767567823,35.54880321236331,25.123684773812503,26.361261350838262
2020-07-10,18,30.32956220546009,31.079007040893448,40.82356072034251,43.23545762275226,42.039168379499806,33.047474261508725,26.555603230683687,35.13353205353834,27.17165154344804,28.52187361843928
2020-07-10,19,28.526691465826385,23.33165209487393,33.54402935126049,33.272132305045645,31.89581979285428,28.178360332839965,35.89139382340519,25.29676125089105,38.589105924568976,34.71908939163211
2020-07-10,20,37.0126114032797,35.849785928263955,29.058600568862175,35.11558686546974,32.7576298350835,24.31647860697713,40.31124184351234,28.349175463059183,29.67211064062547,36.8654974677866
2020-07-10,21,32.50673044992154,34.047361649778765,33.755659015100676,27.998790969490273,32.75744800219835,30.98636638184622,35.06011922234199,38.91210631659754,28.37584917512721,30.339780162278768
2020-07-10,22,32.332400715736384,31.458286689301374,35.8357883562297,27.599958517276743,37.14120200423689,32.94118985508285,33.985571714188566,30.38748495054731,27.057881635442182,26.399184342516456
2020-07-10,23,21.82335359832196,31.14400927437356,28.280209585732944,32.85314530406964,14.88857342351037,28.842529204953752,30.0502454262032,25.675358025980064,23.446892659503213,22.382601801094
2020-07-10,24,25.86744368567133,23.489231137121532,26.062108746339277,23.113755369144005,31.411523319659615,25.19898051394511,26.752408966009515,29.20355759175156,28.831637683637023,31.570202649311735
2020-07-10,25,15.694421354811327,25.966738465180708,23.562353277110542,30.656443481438412,16.613622588995597,22.97282185467102,29.437166803622468,23.230662331866817,30.39392736471117,20.572725568331222
2020-07-10,26,19.147808817454106,30.12470264668218,29.53269391644072,19.11172574587367,26.817624103737224,21.974616986599223,22.01314021883505,19.698685047512942,29.08599413914189,22.897625237431427
2020-07-10,27,21.069212567674384,16.66108846103148,19.93221157911726,27.521759219838543,33.65158138329154,13.461785065450828,22.237327504780275,20.892300726803214,11.964028126308662,17.691751268183175
2020-07-10,28,15.301515157428614,25.00247865723195,16.13290439699032,20.59137404425981,23.580066993477132,11.399356420195264,19.60858903715328,13.254960000540212,21.97073227420924,19.03202206958004
2020-07-10,29,18.467958393535355,23.715642327908196,21.215834460516145,23.530807222086196,24.02249875747672,29.412545497212843,22.17327217855543,28.596670040249972,25.79029947957728,23.014884229470688
2020-07-10,30,16.04066302854399,27.822504785788563,10.002894260465384,27.297866519308354,22.25419752070741,17.10556573668785,20.89733249597944,22.301979854622076,16.843335660735917,25.1274042518526
2020-07-10,31,0.0,2.574906055330951,0.0,4.660476567500002,0.0,0.0,8.374847185636034,2.8737303209264726,0.0,0.0
2020-07-10,32,2.5674976159067,4.2293881634408645,1.1482517954778255,3.6971036611380255,0.0,0.0,10.314028167900362,0.014562615648293588,0.0,2.979690590572709
2020-07-10,33,0.0,0.0,0.0,0.0,3.721086939486851,0.0,0.0,0.0,1.3555207513694176,6.205418214876073
2020-07-10,34,18.778520171315066,18.61223198243731,31.412208562364867,23.72574781927533,16.922651433915934,16.721471964599797,13.89054084992134,5.949686943117079,19.507070047155757,13.06306000556891
2020-07-10,35,11.595788948378235,20.14990014479232,26.50833216433299,27.208042580641703,27.21961754086232,22.773939122501623,17.57814452925944,27.600667243538407,21.859365423946723,19.594275913655967
2020-07-10,36,24.95587207601692,25.002695787463622,23.904095200610342,15.49206067463386,25.678906300623503,15.82872111993973,19.947900954865712,15.669472319939496,32.75873929912439,25.311995690437826
2020-07-10,37,27.189511158472335,26.425094994481807,18.93363160099638,28.45453074620761,12.489420360886136,21.759077896502887,18.78377190900728,13.29064742418739,25.67657370983788,24.058799888797285
2020-07-10,38,23.65904972397461,25.1568997435004,21.735376962899647,13.326281275097683,19.55344971878226,17.004217672061348,23.556134251711736,20.145679834809243,16.374666489473206,25.0215501128644
2020-07-10,39,25.551481520103767,30.553824050723023,27.91161552590256,16.756543944393027,21.583502397128896,20.6465211521362,28.411678637390008,30.519078260182926,22.005045044929595,24.394011006596255
2020-07-10,40,28.874355059956223,30.429935583638002,24.95480385845389,19.892823430182453,29.116257100396624,27.78939382421344,18.543242291489385,24.760423960134386,24.381210860905703,22.20850949372245
2020-07-10,41,32.836354415178086,33.24929108259889,28.426746270049808,28.115062975454048,34.15294472016273,29.201246961187447,31.10059645866397,24.39221150003362,37.18477166579884,32.681972664471054
2020-07-10,42,24.547262322165288,36.58685479076628,30.77351015913007,37.398017503039526,29.47425468765726,33.67232660366598,41.492075173934005,22.32256523902176,30.611941841190188,29.90766062866172
2020-07-10,43,40.21345819317164,33.36856759990736,36.82119920355003,46.372760401683,26.050382237826316,28.919629307922104,37.17246560087025,39.9396459774596,31.13286240930497,32.81040588039457
2020-07-10,44,28.832006094596327,32.42070793207022,34.7585231478245,42.00619548461045,33.33619688237195,33.5986478802065,38.80588836370928,33.44756827130653,32.04014625710941,31.28656641978798
2020-07-10,45,24.107135723949163,42.86964909314492,35.622847658869574,34.63773257359481,32.884045955989485,33.14402059663811,31.718837868854692,34.36179532167,37.08539992055936,25.039699265764284
2020-07-10,46,32.816495251278845,36.7706462116481,33.73516271876152,38.802249919868416,34.37969682682159,22.02621475134796,30.060567514588588,20.11656576995821,27.56451890095633,23.231842003620883
2020-07-10,47,25.50145297618105,34.426428828009165,23.53910974311072,25.993564928738767,22.312750464047607,27.01821704695683,21.48153554103395,27.9956995694682,34.101340025065284,33.51913710700798
2020-07-11,0,21.126135164123525,29.410547503070635,28.64584351670546,19.92338933182794,21.196049473156048,32.0527418256721,21.20759698164093,16.02236653001391,25.205694210950153,23.9009830742309
2020-07-11,1,12.897102366085951,30.514648716648985,31.75719530968466,30.12566668338525,26.786443691654384,17.943261279568127,24.42263239300137,19.00914513999012,21.347020684461953,18.3912026504074
2020-07-11,2,21.648707064240483,17.08741567659484,25.484056220713736,25.721382910470023,26.61849309917282,23.710396134231782,19.75212153354276,25.27470723194134,26.901949028949407,18.097175863752263
2020-07-11,3,18.985428469707667,31.032799127353755,21.594513169019567,23.00101519439671,35.16679054549327,20.564270865140493,9.107721892833458,17.903807523038786,26.655684047440985,30.6566610974567
2020-07-11,4,14.357633171757724,21.29550794465084,28.027546258986938,22.817972309956943,20.3624249267442,29.083225367632384,21.90955982013624,22.432397318532168,22.944265951414287,21.52227171631319
2020-07-11,5,17.268383857149868,17.90977605661775,19.739230307734008,16.60025936446835,23.153323765145167,16.511988448544788,24.144632836122202,18.63199205047369,15.487979828175783,15.405916491699172
2020-07-11,6,16.733883117987446,21.487445864790654,28.56043157746359,16.34096327986314,20.260619943593607,10.529835384514143,27.26395308576152,13.620821501192628,15.796017331786464,15.985777889761758
2020-07-11,7,6.752150999492285,0.0,0.0,7.095330834855213,3.4595179898412525,0.0,0.0,0.0,0.0,0.0
2020-07-11,8,0.0,0.0,0.0,3.918010568217439,4.513745051194195,0.0,0.0,7.185755624535309,0.0,0.0
2020-07-11,9,0.0,0.0,0.0,0.0,2.8033137513305673,0.0,0.0,0.0,0.0,0.0
2020-07-11,10,23.85871563328495,13.696788815232104,17.9790420374829,24.1214684782975,20.51926911929432,10.245834721674049,22.42307512652421,25.26475443331082,14.744048517135315,23.16613143970097
2020-07-11,11,18.15267723494206,23.78407349359464,12.642303995485708,20.4931071582946,21.226793385568843,13.191737865051005,13.705943684825076,22.596633417104595,18.448968302744863,17.46089470393632
2020-07-11,12,22.16416241164632,19.638231789039924,30.502551087150408,20.198361850398207,18.439075958849337,21.94167596760431,15.509129911934448,23.085154545768127,14.46553078549252,27.71020151771113
2020-07-11,13,24.621288123027327,20.994157315564628,23.748304604175207,24.402359662523185,28.97102641876724,21.40370826102194,24.11052270744277,22.89626868236591,27.908378365246165,17.74723365618537
2020-07-11,14,26.603229125143518,26.4863902964936,12.667257165256107,25.84722811912148,26.40965377757904,22.87397893835487,30.672639180570595,22.66781962976041,22.084621619123872,17.39085736659652
2020-07-11,15,27.922283817712813,31.808992308587406,22.93161078434926,32.89613886988509,29.379365472955843,29.95383910373989,24.760454465694025,33.48893691908586,26.187730386771783,23.368678166526426
2020-07-11,16,22.34236393779072,28.56230368264895,27.19075238062156,37.457296606128125,27.499316441041028,35.93976454258858,26.231755643152347,26.77370353466212,34.3295479782768,31.5812910222647
2020-07-11,17,18.90076132286184,31.78549468324407,33.82542321064342,24.383979885779755,30.74059590136789,34.717530335744456,32.74759626488847,30.528710591133937,26.950415622104607,21.585716157169788
2020-07-11,18,25.160219959055773,32.516890093121724,33.26672899687056,30.480692278793832,33.122044269634245,37.99107855265372,28.43723733453448,29.72300780167076,30.05671205892037,32.23540049185183
2020-07-11,19,34.836604801114014,29.549542913004125,28.713592108977338,34.714133986365,37.11421039284444,31.82307426556731,33.809535489439,34.91643708350693,22.591351906684277,36.73217386104498
2020-07-11,20,29.341987303453735,42.58907724159808,43.80755432112223,34.52825952587208,37.78544876034469,36.51326124212782,38.690205764299165,26.76064426333008,40.43062544583662,33.358554248344944
2020-07-11,21,27.918423712516585,40.9799305974653,30.74363687447085,42.703033701302864,36.66596420931481,24.990110192190635,36.17980306833732,35.72350755869792,33.82524079969402,38.839432657676376
2020-07-11,22,25.643345035415212,29.524482416216394,26.848557338994375,29.775089562587024,29.824367859545617,37.606111444392646,32.636841277590534,35.139792497926685,34.90751090232121,24.44676900762728
2020-07-11,23,24.467182780122343,23.016016858244704,30.09275940837927,28.66888583295253,24.8731314720834,23.973219183009828,22.075446879162666,22.49930067838034,26.857495574788377,21.511657537822703
2020-07-11,24,28.62702074814672,29.242754030606,34.52647216276111,23.833198256920006,34.23771258881801,19.459259261348485,18.457231280640116,24.429721393990388,31.61655789564873,24.895237270207733
2020-07-11,25,27.893879008645754,32.164306425281005,27.037897297603703,28.533449063563268,24.32671079541986,19.520557468900524,21.41027080003381,22.803463268221456,17.636362183405325,25.736368200346863
2020-07-11,26,17.890487866161113,20.545761959021718,20.99966274823642,17.144720947133116,32.634512293216666,20.887620140197072,27.0962649905654,23.541302274405407,23.336014593761615,33.87578067714665
2020-07-11,27,26.714141621502534,20.76493251955224,23.329277435301194,22.083150520621732,18.22671488817999,19.09252742106653,24.47473631669825,23.7900506625512,19.690834879569948,21.518849646050704
2020-07-11,28,23.868850378310245,22.00268308592433,19.54365337598953,27.814579820707625,20.842713002185366,23.230910123499186,23.512926108927005,28.87612737131586,26.11183703371721,29.232674264275488
2020-07-11,29,27.40832440085475,20.92186672939732,31.89110054559432,28.41819646442717,25.97036715759524,11.783955503240819,29.836893561875325,19.10482022330476,26.02964288991473,24.335637278823167
2020-07-11,30,15.645830105792964,21.085625138669464,28.715475060988958,15.42498226417727,10.911442872424193,17.292899787574154,16.762334937800723,23.071741599987767,8.408182304487942,17.762517720628114
2020-07-11,31,0.0,0.0,0.759187741633625,0.0,0.0,0.0,0.0,1.5086481728757495,0.0,0.0
2020-07-11,32,1.567684103564491,0.0,0.0,7.862928110959275,0.0,0.0,0.0,0.0,0.0,5.939393347313295
2020-07-11,33,0.0,2.0550491028344293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-11,34,16.58096872881555,31.9062880770744,30.5302086078646,10.969295870712433,18.317376920112,25.475897821163567,21.09118211722257,15.040719120613298,16.82976340812491,10.706385501024128
2020-07-11,35,16.6373193355667,12.750885028588849,20.530371280851686,21.735886615801356,20.472600022181688,16.254087110584713,19.71299926467174,19.48112792248976,19.003497044915996,20.770239821168783
2020-07-11,36,23.154553514982616,25.581262110603603,15.32946300075636,14.64978912653714,22.76273183284431,22.74862312034871,18.0180111722862,24.21713702970949,26.544924249728492,17.40195131449372
2020-07-11,37,22.2212460212864,12.113995258918363,21.69843332429688,19.51324602175866,21.599064724138096,23.801915299470373,21.981639604215648,32.55375333030408,24.624332598317007,25.0825483538608
2020-07-11,38,22.031825138693986,29.94543479466176,11.684596805149596,23.95522453619247,37.503356876976255,24.56746138157373,27.39056032962167,21.09458746732342,17.07076754012079,34.690533775513785
2020-07-11,39,13.287905335626784,18.758099130089928,21.26030291978435,24.780169579169073,27.962253601675,21.6658275128944,26.477214041253838,26.608718689918938,16.589820568258137,19.874876297766274
2020-07-11,40,23.309557820919473,32.28872363198715,21.820900106164455,26.34613346467192,26.135359313818608,28.48242266484824,23.778738110917487,31.400291015099505,24.802249041652345,22.219111795763887
2020-07-11,41,31.071276406894295,32.73535925468567,33.10273364620793,27.339129582430488,28.544241645733212,25.958578571964235,18.906469337396327,31.09457324593544,25.03606059378234,31.79729901364473
2020-07-11,42,38.218942362647496,29.479004223286612,34.88193619331357,33.06544924224327,32.44728065807616,27.57747784707069,37.241334901320485,36.69211000844302,35.955404582337,45.23210210301592
2020-07-11,43,37.06111844434047,29.80282574703116,36.90296362828531,36.61565456240908,32.324009080334726,34.06790982479597,41.58929638418258,28.133691310377223,33.44103280288089,27.953209254863715
2020-07-11,44,37.37682441906287,32.845903033236134,31.683193717936263,28.658030439954903,32.724341956361144,26.24033023001677,27.528708758204136,38.055493341517725,36.44934452198417,36.118336279965085
2020-07-11,45,32.559384192133074,29.55569639893364,25.289137251694896,29.915842837357168,25.683207981143337,31.64291364312404,29.657912116881345,29.481849332868,36.69309378903977,30.186256013586576
2020-07-11,46,27.704039626409664,27.40345079514579,21.98333291400665,21.64401621694816,26.26166014582992,32.05546026426872,26.195488735950033,30.86075816576864,24.258415357404918,21.11613125475943
2020-07-11,47,21.009902407015296,19.68308125131972,29.696906985295637,26.407612317526148,27.628897056156525,25.78056488517507,31.975321002557433,26.393164449267086,24.932353967988863,30.551534945709182
